time_s,rail_v,trigger_v
0.004655000,3.302362,0.000
0.004660000,3.305149,0.000
0.004665000,3.307994,0.000
0.004670000,3.308966,0.000
0.004675000,3.307427,0.000
0.004680000,3.304520,0.000
0.004685000,3.302287,0.000
0.004690000,3.302100,0.000
0.004695000,3.303613,0.000
0.004700000,3.305047,0.000
0.004705000,3.304586,0.000
0.004710000,3.301808,0.000
0.004715000,3.298033,0.000
0.004720000,3.295340,0.000
0.004725000,3.294987,0.000
0.004730000,3.296468,0.000
0.004735000,3.297937,0.000
0.004740000,3.297652,0.000
0.004745000,3.295350,0.000
0.004750000,3.292461,0.000
0.004755000,3.291022,0.000
0.004760000,3.292104,0.000
0.004765000,3.294992,0.000
0.004770000,3.297729,0.000
0.004775000,3.298620,0.000
0.004780000,3.297525,0.000
0.004785000,3.295948,0.000
0.004790000,3.295853,0.000
0.004795000,3.298116,0.000
0.004800000,3.301824,3.300
0.004805000,3.304947,3.300
0.004810000,3.305878,3.300
0.004815000,3.304644,3.300
0.004820000,3.302859,3.300
0.004825000,3.302454,3.300
0.004830000,3.304165,3.300
0.004835000,3.306947,3.300
0.004840000,3.308775,3.300
0.004845000,3.308203,3.300
0.004850000,3.305479,3.300
0.004855000,3.302364,3.300
0.004860000,3.300784,3.300
0.004865000,3.301356,3.300
0.004870000,3.302937,3.300
0.004875000,3.303529,3.300
0.004880000,3.301854,3.300
0.004885000,3.298367,3.300
0.004890000,3.294937,3.300
0.004895000,3.293432,3.300
0.004900000,3.294306,3.300
0.004905000,3.296270,3.300
0.004910000,3.297313,3.300
0.004915000,3.296273,3.300
0.004920000,3.293746,3.300
0.004925000,3.291633,3.300
0.004930000,3.291677,3.300
0.004935000,3.294106,3.300
0.004940000,3.297455,3.300
0.004945000,3.299675,3.300
0.004950000,3.299704,3.300
0.004955000,3.298259,3.300
0.004960000,3.297257,3.300
0.004965000,3.298305,3.300
0.004970000,3.301429,3.300
0.004975000,3.305025,3.300
0.004980000,3.307065,3.300
0.004985000,3.306642,3.300
0.004990000,3.304642,3.300
0.004995000,3.303042,3.300
0.005000000,3.303367,3.300
0.005005000,3.290500,3.300
0.005010000,3.277770,3.300
0.005015000,3.263241,3.300
0.005020000,3.246216,3.300
0.005025000,3.227787,3.300
0.005030000,3.210008,3.300
0.005035000,3.194331,3.300
0.005040000,3.180506,3.300
0.005045000,3.166807,3.300
0.005050000,3.151390,3.300
0.005055000,3.133751,3.300
0.005060000,3.115143,3.300
0.005065000,3.097638,3.300
0.005070000,3.082551,3.300
0.005075000,3.069446,3.300
0.005080000,3.056492,3.300
0.005085000,3.041892,3.300
0.005090000,3.025274,3.300
0.005095000,3.007987,3.300
0.005100000,2.992051,3.300
0.005105000,2.978588,3.300
0.005110000,2.966943,3.300
0.005115000,2.955169,3.300
0.005120000,2.941508,3.300
0.005125000,2.925723,3.300
0.005130000,2.909252,3.300
0.005135000,2.894069,3.300
0.005140000,2.881125,3.300
0.005145000,2.869589,3.300
0.005150000,2.857459,3.300
0.005155000,2.843086,3.300
0.005160000,2.826427,3.300
0.005165000,2.809063,3.300
0.005170000,2.792965,3.300
0.005175000,2.778969,3.300
0.005180000,2.766128,3.300
0.005185000,2.752451,3.300
0.005190000,2.736453,3.300
0.005195000,2.718318,3.300
0.005200000,2.699778,3.300
0.005205000,2.682801,3.300
0.005210000,2.668097,3.300
0.005215000,2.654600,3.300
0.005220000,2.640319,3.300
0.005225000,2.643417,3.300
0.005230000,2.644722,3.300
0.005235000,2.646055,3.300
0.005240000,2.649309,3.300
0.005245000,2.655002,3.300
0.005250000,2.661894,3.300
0.005255000,2.667953,3.300
0.005260000,2.671924,3.300
0.005265000,2.674301,3.300
0.005270000,2.676932,3.300
0.005275000,2.681581,3.300
0.005280000,2.688543,3.300
0.005285000,2.696397,3.300
0.005290000,2.703076,3.300
0.005295000,2.707434,3.300
0.005300000,2.710104,3.300
0.005305000,2.712978,3.300
0.005310000,2.717716,3.300
0.005315000,2.724436,3.300
0.005320000,2.731600,3.300
0.005325000,2.737180,3.300
0.005330000,2.740210,3.300
0.005335000,2.741520,3.300
0.005340000,2.743089,3.300
0.005345000,2.746518,3.300
0.005350000,2.751799,3.300
0.005355000,2.757330,3.300
0.005360000,2.761173,3.300
0.005365000,2.762568,3.300
0.005370000,2.762549,3.300
0.005375000,2.763168,3.300
0.005380000,2.765945,3.300
0.005385000,2.770718,3.300
0.005390000,2.775804,3.300
0.005395000,2.779322,3.300
0.005400000,2.780678,3.300
0.005405000,2.781042,3.300
0.005410000,2.782466,3.300
0.005415000,2.786313,3.300
0.005420000,2.792210,3.300
0.005425000,2.798342,3.300
0.005430000,2.802851,3.300
0.005435000,2.805262,3.300
0.005440000,2.806837,3.300
0.005445000,2.809583,3.300
0.005450000,2.814676,3.300
0.005455000,2.821529,3.300
0.005460000,2.828218,3.300
0.005465000,2.832935,3.300
0.005470000,2.835357,3.300
0.005475000,2.836868,3.300
0.005480000,2.839459,3.300
0.005485000,2.844166,3.300
0.005490000,2.850251,3.300
0.005495000,2.855754,3.300
0.005500000,2.858995,3.300
0.005505000,2.859868,3.300
0.005510000,2.859920,3.300
0.005515000,2.861165,3.300
0.005520000,2.864535,3.300
0.005525000,2.869180,3.300
0.005530000,2.873142,3.300
0.005535000,2.874894,3.300
0.005540000,2.874548,3.300
0.005545000,2.873794,3.300
0.005550000,2.874629,3.300
0.005555000,2.877841,3.300
0.005560000,2.882431,3.300
0.005565000,2.886411,3.300
0.005570000,2.888362,3.300
0.005575000,2.888550,3.300
0.005580000,2.888735,3.300
0.005585000,2.890819,3.300
0.005590000,2.895384,3.300
0.005595000,2.901236,3.300
0.005600000,2.906320,3.300
0.005605000,2.909297,3.300
0.005610000,2.910559,3.300
0.005615000,2.911902,3.300
0.005620000,2.915115,3.300
0.005625000,2.920569,3.300
0.005630000,2.926902,3.300
0.005635000,2.932038,3.300
0.005640000,2.934764,3.300
0.005645000,2.935640,3.300
0.005650000,2.936538,3.300
0.005655000,2.939178,3.300
0.005660000,2.943782,3.300
0.005665000,2.948889,3.300
0.005670000,2.952479,3.300
0.005675000,2.953532,3.300
0.005680000,2.952822,3.300
0.005685000,2.952328,3.300
0.005690000,2.953722,3.300
0.005695000,2.957099,3.300
0.005700000,2.960924,3.300
0.005705000,2.963249,3.300
0.005710000,2.963246,3.300
0.005715000,2.961874,3.300
0.005720000,2.961173,3.300
0.005725000,2.962713,3.300
0.005730000,2.966410,3.300
0.005735000,2.970613,3.300
0.005740000,2.973400,3.300
0.005745000,2.974077,3.300
0.005750000,2.973722,3.300
0.005755000,2.974360,3.300
0.005760000,2.977392,3.300
0.005765000,2.982509,3.300
0.005770000,2.987916,3.300
0.005775000,2.991701,3.300
0.005780000,2.993290,3.300
0.005785000,2.993866,3.300
0.005790000,2.995426,3.300
0.005795000,2.999207,3.300
0.005800000,3.004704,0.000
0.005805000,3.010028,0.000
0.005810000,3.013339,0.000
0.005815000,3.014239,0.000
0.005820000,3.014064,0.000
0.005825000,3.014828,0.000
0.005830000,3.017661,0.000
0.005835000,3.021924,0.000
0.005840000,3.025706,0.000
0.005845000,3.027303,0.000
0.005850000,3.026543,0.000
0.005855000,3.024938,0.000
0.005860000,3.024533,0.000
0.005865000,3.026350,0.000
0.005870000,3.029629,0.000
0.005875000,3.032439,0.000
0.005880000,3.033205,0.000
0.005885000,3.031950,0.000
0.005890000,3.030311,0.000
0.005895000,3.030297,0.000
0.005900000,3.032763,0.000
0.005905000,3.036769,0.000
0.005910000,3.040321,0.000
0.005915000,3.041920,0.000
0.005920000,3.041727,0.000
0.005925000,3.041434,0.000
0.005930000,3.042952,0.000
0.005935000,3.046921,0.000
0.005940000,3.052199,0.000
0.005945000,3.056722,0.000
0.005950000,3.059072,0.000
0.005955000,3.059546,0.000
0.005960000,3.059898,0.000
0.005965000,3.061949,0.000
0.005970000,3.066157,0.000
0.005975000,3.071232,0.000
0.005980000,3.075105,0.000
0.005985000,3.076510,0.000
0.005990000,3.075940,0.000
0.005995000,3.075256,0.000
0.006000000,3.076240,0.000
0.006005000,3.079219,0.000
0.006010000,3.082817,0.000
0.006015000,3.085025,0.000
0.006020000,3.084771,0.000
0.006025000,3.082765,0.000
0.006030000,3.080978,0.000
0.006035000,3.081142,0.000
0.006040000,3.083444,0.000
0.006045000,3.086410,0.000
0.006050000,3.088075,0.000
0.006055000,3.087529,0.000
0.006060000,3.085647,0.000
0.006065000,3.084438,0.000
0.006070000,3.085512,0.000
0.006075000,3.088852,0.000
0.006080000,3.092836,0.000
0.006085000,3.095499,0.000
0.006090000,3.096043,0.000
0.006095000,3.095453,0.000
0.006100000,3.095720,0.000
0.006105000,3.098289,0.000
0.006110000,3.102916,0.000
0.006115000,3.107838,0.000
0.006120000,3.111102,0.000
0.006125000,3.112045,0.000
0.006130000,3.111780,0.000
0.006135000,3.112300,0.000
0.006140000,3.114917,0.000
0.006145000,3.119217,0.000
0.006150000,3.123362,0.000
0.006155000,3.125490,0.000
0.006160000,3.125141,0.000
0.006165000,3.123605,0.000
0.006170000,3.122923,0.000
0.006175000,3.124315,0.000
0.006180000,3.127246,0.000
0.006185000,3.129855,0.000
0.006190000,3.130412,0.000
0.006195000,3.128676,0.000
0.006200000,3.126110,0.000
0.006205000,3.124779,0.000
0.006210000,3.125784,0.000
0.006215000,3.128443,0.000
0.006220000,3.130845,0.000
0.006225000,3.131356,0.000
0.006230000,3.129903,0.000
0.006235000,3.128052,0.000
0.006240000,3.127814,0.000
0.006245000,3.130102,0.000
0.006250000,3.134029,0.000
0.006255000,3.137595,0.000
0.006260000,3.139225,0.000
0.006265000,3.138972,0.000
0.006270000,3.138461,0.000
0.006275000,3.139613,0.000
0.006280000,3.143134,0.000
0.006285000,3.147942,0.000
0.006290000,3.151977,0.000
0.006295000,3.153758,0.000
0.006300000,3.153499,0.000
0.006305000,3.152915,0.000
0.006310000,3.153874,0.000
0.006315000,3.156926,0.000
0.006320000,3.160866,0.000
0.006325000,3.163648,0.000
0.006330000,3.163958,0.000
0.006335000,3.162228,0.000
0.006340000,3.160305,0.000
0.006345000,3.160033,0.000
0.006350000,3.161844,0.000
0.006355000,3.164441,0.000
0.006360000,3.165826,0.000
0.006365000,3.164868,0.000
0.006370000,3.162205,0.000
0.006375000,3.159783,0.000
0.006380000,3.159382,0.000
0.006385000,3.161268,0.000
0.006390000,3.164020,0.000
0.006395000,3.165645,0.000
0.006400000,3.165146,0.000
0.006405000,3.163302,0.000
0.006410000,3.162080,0.000
0.006415000,3.163120,0.000
0.006420000,3.166469,0.000
0.006425000,3.170536,0.000
0.006430000,3.173313,0.000
0.006435000,3.173907,0.000
0.006440000,3.173210,0.000
0.006445000,3.173185,0.000
0.006450000,3.175322,0.000
0.006455000,3.179458,0.000
0.006460000,3.183872,0.000
0.006465000,3.186586,0.000
0.006470000,3.186862,0.000
0.006475000,3.185750,0.000
0.006480000,3.185251,0.000
0.006485000,3.186753,0.000
0.006490000,3.189948,0.000
0.006495000,3.193058,0.000
0.006500000,3.194208,0.000
0.006505000,3.192877,0.000
0.006510000,3.190308,0.000
0.006515000,3.188565,0.000
0.006520000,3.188953,0.000
0.006525000,3.191035,0.000
0.006530000,3.192997,0.000
0.006535000,3.193075,0.000
0.006540000,3.190951,0.000
0.006545000,3.188024,0.000
0.006550000,3.186365,0.000
0.006555000,3.187139,0.000
0.006560000,3.189732,0.000
0.006565000,3.192247,0.000
0.006570000,3.192984,0.000
0.006575000,3.191765,0.000
0.006580000,3.190078,0.000
0.006585000,3.189928,0.000
0.006590000,3.192280,0.000
0.006595000,3.196305,0.000
0.006600000,3.200003,0.000
0.006605000,3.201728,0.000
0.006610000,3.201434,0.000
0.006615000,3.200683,0.000
0.006620000,3.201412,0.000
0.006625000,3.204403,0.000
0.006630000,3.208650,0.000
0.006635000,3.212109,0.000
0.006640000,3.213249,0.000
0.006645000,3.212214,0.000
0.006650000,3.210690,0.000
0.006655000,3.210590,0.000
0.006660000,3.212570,0.000
0.006665000,3.215514,0.000
0.006670000,3.217403,0.000
0.006675000,3.216881,0.000
0.006680000,3.214318,0.000
0.006685000,3.211539,0.000
0.006690000,3.210440,0.000
0.006695000,3.211550,0.000
0.006700000,3.213646,0.000
0.006705000,3.214734,0.000
0.006710000,3.213613,0.000
0.006715000,3.210839,0.000
0.006720000,3.208317,0.000
0.006725000,3.207858,0.000
0.006730000,3.209799,0.000
0.006735000,3.212762,0.000
0.006740000,3.214727,0.000
0.006745000,3.214600,0.000
0.006750000,3.213060,0.000
0.006755000,3.212026,0.000
0.006760000,3.213167,0.000
0.006765000,3.216596,0.000
0.006770000,3.220760,0.000
0.006775000,3.223618,0.000
0.006780000,3.224190,0.000
0.006785000,3.223284,0.000
0.006790000,3.222843,0.000
0.006795000,3.224412,0.000
0.006800000,3.227919,0.000
0.006805000,3.231700,0.000
0.006810000,3.233767,0.000
0.006815000,3.233318,0.000
0.006820000,3.231347,0.000
0.006825000,3.229866,0.000
0.006830000,3.230346,0.000
0.006835000,3.232584,0.000
0.006840000,3.234867,0.000
0.006845000,3.235309,0.000
0.006850000,3.233327,0.000
0.006855000,3.230111,0.000
0.006860000,3.227734,0.000
0.006865000,3.227575,0.000
0.006870000,3.229288,0.000
0.006875000,3.231095,0.000
0.006880000,3.231193,0.000
0.006885000,3.229170,0.000
0.006890000,3.226354,0.000
0.006895000,3.224804,0.000
0.006900000,3.225737,0.000
0.006905000,3.228603,0.000
0.006910000,3.231512,0.000
0.006915000,3.232699,0.000
0.006920000,3.231879,0.000
0.006925000,3.230460,0.000
0.006930000,3.230437,0.000
0.006935000,3.232833,0.000
0.006940000,3.236883,0.000
0.006945000,3.240599,0.000
0.006950000,3.242275,0.000
0.006955000,3.241779,0.000
0.006960000,3.240618,0.000
0.006965000,3.240753,0.000
0.006970000,3.243051,0.000
0.006975000,3.246596,0.000
0.006980000,3.249374,0.000
0.006985000,3.249818,0.000
0.006990000,3.248005,0.000
0.006995000,3.245595,0.000
0.007000000,3.244550,0.000
0.007005000,3.245626,0.000
0.007010000,3.247802,0.000
0.007015000,3.249084,0.000
0.007020000,3.248073,0.000
0.007025000,3.245065,0.000
0.007030000,3.241855,0.000
0.007035000,3.240378,0.000
0.007040000,3.241245,0.000
0.007045000,3.243300,0.000
0.007050000,3.244542,0.000
0.007055000,3.243695,0.000
0.007060000,3.241216,0.000
0.007065000,3.238959,0.000
0.007070000,3.238756,0.000
0.007075000,3.241006,0.000
0.007080000,3.244373,0.000
0.007085000,3.246807,0.000
0.007090000,3.247125,0.000
0.007095000,3.245902,0.000
0.007100000,3.245014,0.000
0.007105000,3.246160,0.000
0.007110000,3.249525,0.000
0.007115000,3.253607,0.000
0.007120000,3.256349,0.000
0.007125000,3.256696,0.000
0.007130000,3.255382,0.000
0.007135000,3.254336,0.000
0.007140000,3.255169,0.000
0.007145000,3.257909,0.000
0.007150000,3.307881,0.000
0.007155000,3.308939,0.000
0.007160000,3.307466,0.000
0.007165000,3.304403,0.000
0.007170000,3.301769,0.000
0.007175000,3.301113,0.000
0.007180000,3.302337,0.000
0.007185000,3.303790,0.000
0.007190000,3.303573,0.000
0.007195000,3.301031,0.000
0.007200000,3.297288,0.000
0.007205000,3.294413,0.000
0.007210000,3.293847,0.000
0.007215000,3.295320,0.000
0.007220000,3.297083,0.000
0.007225000,3.297286,0.000
0.007230000,3.295418,0.000
0.007235000,3.292720,0.000
0.007240000,3.291230,0.000
0.007245000,3.292213,0.000
0.007250000,3.295178,0.000
0.007255000,3.298247,0.000
0.007260000,3.299594,0.000
0.007265000,3.298832,0.000
0.007270000,3.297292,0.000
0.007275000,3.296965,0.000
0.007280000,3.298938,0.000
0.007285000,3.302522,0.000
0.007290000,3.305755,0.000
0.007295000,3.306889,0.000
0.007300000,3.305713,0.000
0.007305000,3.303692,0.000
0.007310000,3.302815,0.000
0.007315000,3.304044,0.000
0.007320000,3.306560,0.000
0.007325000,3.308391,0.000
0.007330000,3.307935,0.000
0.007335000,3.305209,0.000
0.007340000,3.301841,0.000
0.007345000,3.299836,0.000
0.007350000,3.300044,0.000
0.007355000,3.301531,0.000
0.007360000,3.302329,0.000
0.007365000,3.300982,0.000
0.007370000,3.297705,0.000
0.007375000,3.294246,0.000
0.007380000,3.292564,0.000
0.007385000,3.293341,0.000
0.007390000,3.295477,0.000
0.007395000,3.296960,0.000
0.007400000,3.296431,0.000
0.007405000,3.294241,0.000
0.007410000,3.292185,0.000
0.007415000,3.292109,0.000
0.007420000,3.294475,0.000
0.007425000,3.297991,0.000
0.007430000,3.300588,0.000
0.007435000,3.300996,0.000
0.007440000,3.299699,0.000
0.007445000,3.298532,0.000
0.007450000,3.299231,0.000
0.007455000,3.302068,0.000
0.007460000,3.305604,0.000
0.007465000,3.307780,0.000
0.007470000,3.307479,0.000
0.007475000,3.305372,0.000
0.007480000,3.303381,0.000
0.007485000,3.303185,0.000
0.007490000,3.304918,0.000
0.007495000,3.307066,0.000
0.007500000,3.307643,0.000
0.007505000,3.305735,0.000
0.007510000,3.302227,0.000
0.007515000,3.299136,0.000
0.007520000,3.298082,0.000
0.007525000,3.299060,0.000
0.007530000,3.300477,0.000
0.007535000,3.300411,0.000
0.007540000,3.298125,0.000
0.007545000,3.294666,0.000
0.007550000,3.292081,0.000
0.007555000,3.291860,0.000
0.007560000,3.293800,0.000
0.007565000,3.296178,0.000
0.007570000,3.297090,0.000
0.007575000,3.295923,0.000
0.007580000,3.293825,0.000
0.007585000,3.292811,0.000
0.007590000,3.294192,0.000
0.007595000,3.297540,0.000
0.007600000,3.301001,0.000
0.007605000,3.302696,0.000
0.007610000,3.302147,0.000
0.007615000,3.300615,0.000
0.007620000,3.300096,0.000
0.007625000,3.301750,0.000
0.007630000,3.304978,0.000
0.007635000,3.307858,0.000
0.007640000,3.308613,0.000
0.007645000,3.306965,0.000
0.007650000,3.304338,0.000
0.007655000,3.302756,0.000
0.007660000,3.303276,0.000
0.007665000,3.305179,0.000
0.007670000,3.306538,0.000
0.007675000,3.305720,0.000
0.007680000,3.302672,0.000
0.007685000,3.298984,0.000
0.007690000,3.296689,0.000
0.007695000,3.296723,0.000
0.007700000,3.298230,0.000
0.007705000,3.299255,0.000
0.007710000,3.298281,0.000
0.007715000,3.295429,0.000
0.007720000,3.292385,0.000
0.007725000,3.291118,0.000
0.007730000,3.292372,0.000
0.007735000,3.295100,0.000
0.007740000,3.297274,0.000
0.007745000,3.297452,0.000
0.007750000,3.295881,0.000
0.007755000,3.294292,0.000
0.007760000,3.294546,0.000
0.007765000,3.297172,0.000
0.007770000,3.300934,0.000
0.007775000,3.303755,0.000
0.007780000,3.304293,0.000
0.007785000,3.302948,0.000
0.007790000,3.301522,0.000
0.007795000,3.301803,0.000
0.007800000,3.304153,0.000
0.007805000,3.307213,0.000
0.007810000,3.308936,0.000
0.007815000,3.308152,0.000
0.007820000,3.305472,0.000
0.007825000,3.302813,0.000
0.007830000,3.301921,0.000
0.007835000,3.303038,0.000
0.007840000,3.304726,0.000
0.007845000,3.305002,0.000
0.007850000,3.302893,0.000
0.007855000,3.299215,0.000
0.007860000,3.295972,0.000
0.007865000,3.294839,0.000
0.007870000,3.295896,0.000
0.007875000,3.297596,0.000
0.007880000,3.297987,0.000
0.007885000,3.296242,0.000
0.007890000,3.293316,0.000
0.007895000,3.291224,0.000
0.007900000,3.291493,0.000
0.007905000,3.293985,0.000
0.007910000,3.296999,0.000
0.007915000,3.298583,0.000
0.007920000,3.298022,0.000
0.007925000,3.296375,0.000
0.007930000,3.295634,0.000
0.007935000,3.297161,0.000
0.007940000,3.300603,0.000
0.007945000,3.304139,0.000
0.007950000,3.305856,0.000
0.007955000,3.305195,0.000
0.007960000,3.303358,0.000
0.007965000,3.302353,0.000
0.007970000,3.303421,0.000
0.007975000,3.306064,0.000
0.007980000,3.308413,0.000
0.007985000,3.308669,0.000
0.007990000,3.306492,0.000
0.007995000,3.303267,0.000
0.008000000,3.301046,0.000
0.008005000,3.300979,0.000
0.008010000,3.302445,0.000
0.008015000,3.303556,0.000
0.008020000,3.302644,0.000
0.008025000,3.299576,0.000
0.008030000,3.295891,0.000
0.008035000,3.293637,0.000
0.008040000,3.293819,0.000
0.008045000,3.295651,0.000
0.008050000,3.297184,0.000
0.008055000,3.296831,0.000
0.008060000,3.294609,0.000
0.008065000,3.292134,0.000
0.008070000,3.291377,0.000
0.008075000,3.293137,0.000
0.008080000,3.296419,0.000
0.008085000,3.299189,0.000
0.008090000,3.299925,0.000
0.008095000,3.298772,0.000
0.008100000,3.297406,0.000
0.008105000,3.297708,0.000
0.008110000,3.300283,0.000
0.008115000,3.303961,0.000
0.008120000,3.306675,0.000
0.008125000,3.307024,0.000
0.008130000,3.305336,0.000
0.008135000,3.303389,0.000
0.008140000,3.303023,0.000
0.008145000,3.304706,0.000
0.008150000,3.307163,0.000
0.008155000,3.308365,0.000
0.008160000,3.307098,0.000
0.008165000,3.303910,0.000
0.008170000,3.300706,0.000
0.008175000,3.299296,0.000
0.008180000,3.300018,0.000
0.008185000,3.301507,0.000
0.008190000,3.301778,0.000
0.008195000,3.299787,0.000
0.008200000,3.296271,0.000
0.008205000,3.293206,0.000
0.008210000,3.292305,0.000
0.008215000,3.293723,0.000
0.008220000,3.295952,0.000
0.008225000,3.297004,0.000
0.008230000,3.295954,0.000
0.008235000,3.293662,0.000
0.008240000,3.292102,0.000
0.008245000,3.292834,0.000
0.008250000,3.295784,0.000
0.008255000,3.299284,0.000
0.008260000,3.301339,0.000
0.008265000,3.301141,0.000
0.008270000,3.299668,0.000
0.008275000,3.298895,0.000
0.008280000,3.300243,0.000
0.008285000,3.303446,0.000
0.008290000,3.306734,0.000
0.008295000,3.308171,0.000
0.008300000,3.307130,0.000
0.008305000,3.304762,0.000
0.008310000,3.303091,0.000
0.008315000,3.303446,0.000
0.008320000,3.305431,0.000
0.008325000,3.307238,0.000
0.008330000,3.307050,0.000
0.008335000,3.304463,0.000
0.008340000,3.300816,0.000
0.008345000,3.298181,0.000
0.008350000,3.297790,0.000
0.008355000,3.299109,0.000
0.008360000,3.300286,0.000
0.008365000,3.299606,0.000
0.008370000,3.296849,0.000
0.008375000,3.293485,0.000
0.008380000,3.291561,0.000
0.008385000,3.292143,0.000
0.008390000,3.294504,0.000
0.008395000,3.296697,0.000
0.008400000,3.297066,0.000
0.008405000,3.295518,0.000
0.008410000,3.293594,0.000
0.008415000,3.293263,0.000
0.008420000,3.295384,0.000
0.008425000,3.299021,0.000
0.008430000,3.302140,0.000
0.008435000,3.303155,0.000
0.008440000,3.302118,0.000
0.008445000,3.300657,0.000
0.008450000,3.300679,0.000
0.008455000,3.302878,0.000
0.008460000,3.306166,0.000
0.008465000,3.308497,0.000
0.008470000,3.308425,0.000
0.008475000,3.306212,0.000
0.008480000,3.303616,0.000
0.008485000,3.302533,0.000
0.008490000,3.303534,0.000
0.008495000,3.305435,0.000
0.008500000,3.306226,0.000
0.008505000,3.304645,0.000
0.008510000,3.301171,0.000
0.008515000,3.297689,0.000
0.008520000,3.296054,0.000
0.008525000,3.296694,0.000
0.008530000,3.298306,0.000
0.008535000,3.298895,0.000
0.008540000,3.297338,0.000
0.008545000,3.294280,0.000
0.008550000,3.291651,0.000
0.008555000,3.291195,0.000
0.008560000,3.293132,0.000
0.008565000,3.295990,0.000
0.008570000,3.297744,0.000
0.008575000,3.297374,0.000
0.008580000,3.295639,0.000
0.008585000,3.294475,0.000
0.008590000,3.295477,0.000
0.008595000,3.298644,0.000
0.008600000,3.302348,0.000
0.008605000,3.304567,0.000
0.008610000,3.304412,0.000
0.008615000,3.302789,0.000
0.008620000,3.301665,0.000
0.008625000,3.302530,0.000
0.008630000,3.305215,0.000
0.008635000,3.308013,0.000
0.008640000,3.308979,0.000
0.008645000,3.307426,0.000
0.008650000,3.304455,0.000
0.008655000,3.302107,0.000
0.008660000,3.301794,0.000
0.008665000,3.303226,0.000
0.008670000,3.304651,0.000
0.008675000,3.304234,0.000
0.008680000,3.301498,0.000
0.008685000,3.297726,0.000
0.008690000,3.294994,0.000
0.008695000,3.294603,0.000
0.008700000,3.296098,0.000
0.008705000,3.297652,0.000
0.008710000,3.297496,0.000
0.008715000,3.295311,0.000
0.008720000,3.292487,0.000
0.008725000,3.291061,0.000
0.008730000,3.292149,0.000
0.008735000,3.295083,0.000
0.008740000,3.297920,0.000
0.008745000,3.298933,0.000
0.008750000,3.297928,0.000
0.008755000,3.296370,0.000
0.008760000,3.296231,0.000
0.008765000,3.298436,0.000
0.008770000,3.302119,0.000
0.008775000,3.305264,0.000
0.008780000,3.306229,0.000
0.008785000,3.304990,0.000
0.008790000,3.303131,0.000
0.008795000,3.302598,0.000
0.008800000,3.304179,0.000
0.008805000,3.306880,0.000
0.008810000,3.308684,0.000
0.008815000,3.308111,0.000
0.008820000,3.305358,0.000
0.008825000,3.302162,0.000
0.008830000,3.300467,0.000
0.008835000,3.300944,0.000
0.008840000,3.302496,0.000
0.008845000,3.303129,0.000
0.008850000,3.301523,0.000
0.008855000,3.298083,0.000
0.008860000,3.294651,0.000
0.008865000,3.293119,0.000
0.008870000,3.293990,0.000
0.008875000,3.296016,0.000
0.008880000,3.297182,0.000
0.008885000,3.296279,0.000
0.008890000,3.293850,0.000
0.008895000,3.291774,0.000
0.008900000,3.291817,0.000
0.008905000,3.294259,0.000
0.008910000,3.297669,0.000
0.008915000,3.299992,0.000
0.008920000,3.300119,0.000
0.008925000,3.298713,0.000
0.008930000,3.297676,0.000
0.008935000,3.298646,0.000
0.008940000,3.301705,0.000
0.008945000,3.305280,0.000
0.008950000,3.307337,0.000
0.008955000,3.306921,0.000
0.008960000,3.304872,0.000
0.008965000,3.303159,0.000
0.008970000,3.303343,0.000
0.008975000,3.305363,0.000
0.008980000,3.307583,0.000
0.008985000,3.308053,0.000
0.008990000,3.306029,0.000
0.008995000,3.302559,0.000
0.009000000,3.299693,0.000
0.009005000,3.298921,0.000
0.009010000,3.300048,0.000
0.009015000,3.301375,0.000
0.009020000,3.301039,0.000
0.009025000,3.298484,0.000
0.009030000,3.294918,0.000
0.009035000,3.292410,0.000
0.009040000,3.292313,0.000
0.009045000,3.294244,0.000
0.009050000,3.296393,0.000
0.009055000,3.296933,0.000
0.009060000,3.295439,0.000
0.009065000,3.293217,0.000
0.009070000,3.292286,0.000
0.009075000,3.293811,0.000
0.009080000,3.297186,0.000
0.009085000,3.300482,0.000
0.009090000,3.301909,0.000
0.009095000,3.301179,0.000
0.009100000,3.299692,0.000
0.009105000,3.299428,0.000
0.009110000,3.301387,0.000
0.009115000,3.304787,0.000
0.009120000,3.307644,0.000
0.009125000,3.308277,0.000
0.009130000,3.306594,0.000
0.009135000,3.304142,0.000
0.009140000,3.302909,0.000
0.009145000,3.303782,0.000
0.009150000,3.305862,0.000
0.009155000,3.307172,0.000
0.009160000,3.306193,0.000
0.009165000,3.303058,0.000
0.009170000,3.299469,0.000
0.009175000,3.297414,0.000
0.009180000,3.297651,0.000
0.009185000,3.299159,0.000
0.009190000,3.299956,0.000
0.009195000,3.298656,0.000
0.009200000,3.295570,0.000
0.009205000,3.292491,0.000
0.009210000,3.291330,0.000
0.009215000,3.292655,0.000
0.009220000,3.295265,0.000
0.009225000,3.297126,0.000
0.009230000,3.296939,0.000
0.009235000,3.295142,0.000
0.009240000,3.293560,0.000
0.009245000,3.293979,0.000
0.009250000,3.296745,0.000
0.009255000,3.300476,0.000
0.009260000,3.303098,0.000
0.009265000,3.303423,0.000
0.009270000,3.302032,0.000
0.009275000,3.300798,0.000
0.009280000,3.301413,0.000
0.009285000,3.304049,0.000
0.009290000,3.307206,0.000
0.009295000,3.308851,0.000
0.009300000,3.307972,0.000
0.009305000,3.305351,0.000
0.009310000,3.302959,0.000
